product_id;group_id;product_name;product_price
1763;17;AT&T-CL82213;28.99
1804;17;Cisco-SPA301;155.99
1836;17;AT&T-TR1909W;125.99
1723;17;GE-30522EE2;115.99
1876;17;AT&T-CL2909;100.79
1894;17;GE-30524EE4;195.99
484;6;Newell-314;5.58
485;6;Newell-321;3.28
486;6;Newell-336;4.28
487;6;Newell-318;2.78
488;6;Newell-328;5.84
498;6;Newell-345;19.84
500;6;Newell-320;4.28
502;6;Newell-324;11.55
506;6;Newell-307;1.82
507;6;Newell-329;3.28
510;6;Newell-343;2.94
519;6;Newell-349;3.28
520;6;Newell-339;2.78
522;6;Newell-338;2.94
524;6;Newell-317;2.94
525;6;Newell-310;1.76
527;6;Newell-325;4.13
528;6;Newell-330;5.98
529;6;Newell-309;11.55
531;6;Newell-313;3.28
532;6;Newell-326;1.76
533;6;Newell-311;2.21
548;6;Newell-331;4.89
549;6;Newell-319;19.84
551;6;Newell-323;1.68
554;6;Newell-334;19.84
558;6;Newell-346;2.88
562;6;Newell-351;3.28
566;6;Newell-335;2.88
573;6;Newell-322;1.82
578;6;Newell-341;4.28
585;6;Newell-316;4.89
589;6;Newell-332;2.94
594;6;Newell-348;3.28
595;6;Newell-347;4.28
601;6;Newell-350;3.28
605;6;Newell-333;2.78
608;6;Newell-340;2.88
610;6;Newell-327;2.21
612;6;Newell-344;2.78
616;6;Newell-337;2.62
623;6;Newell-312;5.84
627;6;Newell-308;1.68
645;6;Newell-342;3.28
646;6;Newell-315;5.98
1028;11;Xerox-1931;6.48
1034;11;Xerox-1945;40.99
1039;11;Xerox-1925;30.98
1041;11;Xerox-1887;18.97
1044;11;Xerox-2000;6.48
1045;11;Xerox-1975;6.48
1051;11;Xerox-1936;19.98
1052;11;Xerox-1995;6.48
1053;11;Xerox-1901;4.22
1054;11;Xerox-1955;18.27
1055;11;Xerox-1971;4.28
1059;11;Xerox-1888;55.48
1064;11;Xerox-1952;6.48
1070;11;Xerox-1981;5.28
1078;11;Xerox-1929;22.84
1079;11;Xerox-1950;5.78
1083;11;Xerox-1919;40.99
1084;11;Xerox-1924;5.78
1087;11;Xerox-1982;22.84
1088;11;Xerox-1977;6.68
1091;11;Xerox-1934;55.98
1095;11;Xerox-1918;38.76
1097;11;Xerox-1915;104.85
1099;11;Xerox-1884;19.98
1100;11;Xerox-1893;40.99
1101;11;Xerox-1988;30.98
1102;11;Xerox-1913;55.48
1104;11;Xerox-1932;28.35
1105;11;Xerox-1903;5.98
1106;11;Xerox-1972;5.28
1107;11;Xerox-1963;5.28
1108;11;Xerox-1983;5.98
1114;11;Xerox-1946;6.48
1117;11;Xerox-1886;47.9
1118;11;Xerox-1933;12.28
1123;11;Xerox-1914;54.96
1125;11;Xerox-1949;4.98
1130;11;Xerox-1947;5.98
1134;11;Xerox-1922;3.98
1137;11;Xerox-1948;9.99
1138;11;Xerox-1892;38.76
1139;11;Xerox-1880;35.44
1142;11;Xerox-1896;9.99
1144;11;Xerox-1910;48.04
1148;11;Xerox-1885;48.04
1150;11;Xerox-1976;5.18
1152;11;Xerox-1899;5.78
1154;11;Xerox-1891;48.91
1156;11;Xerox-1993;6.48
1158;11;Xerox-1974;5.98
1160;11;Xerox-1902;22.84
1161;11;Xerox-1964;22.84
1162;11;Xerox-1881;55.98
1163;11;Xerox-1908;55.98
1167;11;Xerox-1984;6.48
1169;11;Xerox-1930;6.48
1172;11;Xerox-1889;54.96
1174;11;Xerox-1978;5.78
1176;11;Xerox-1966;6.48
1178;11;Xerox-1897;4.98
1179;11;Xerox-1895;5.98
1182;11;Xerox-1883;26.38
1185;11;Xerox-1944;38.76
1187;11;Xerox-1967;6.48
1188;11;Xerox-1916;48.94
1193;11;Xerox-1890;48.94
1194;11;Xerox-1958;6.48
1195;11;Xerox-1938;38.32
1196;11;Xerox-1951;30.98
1197;11;Xerox-1970;4.98
1198;11;Xerox-1928;5.28
1203;11;Xerox-1956;5.98
1205;11;Xerox-1980;4.28
1207;11;Xerox-1920;5.98
1212;11;Xerox-1942;48.94
1213;11;Xerox-1923;6.68
1214;11;Xerox-1926;4.98
1215;11;Xerox-1973;22.84
1216;11;Xerox-1898;6.68
1217;11;Xerox-1986;6.68
1219;11;Xerox-1992;21.98
1222;11;Xerox-1960;30.98
1227;11;Xerox-1937;48.04
1228;11;Xerox-1996;6.48
1229;11;Xerox-1999;6.48
1231;11;Xerox-1917;48.91
1233;11;Xerox-1954;5.28
1234;11;Xerox-1906;35.44
1236;11;Xerox-1957;6.48
1238;11;Xerox-1941;104.85
1241;11;Xerox-1912;18.97
1242;11;Xerox-1985;5.18
1244;11;Xerox-1979;30.98
1245;11;Xerox-1909;26.38
1246;11;Xerox-1968;6.68
1247;11;Xerox-1935;26.38
1248;11;Xerox-1927;4.28
1251;11;Xerox-1998;5.18
1252;11;Xerox-1969;5.78
1253;11;Xerox-1991;22.84
1256;11;Xerox-1987;5.78
1257;11;Xerox-1997;6.48
1259;11;Xerox-1943;48.91
1260;11;Xerox-1962;4.28
1261;11;Xerox-1989;3.98
1262;11;Xerox-1994;6.48
1264;11;Xerox-1965;5.98
1267;11;Xerox-1882;55.98
1274;11;Xerox-1894;6.48
1276;11;Xerox-1953;4.28
1277;11;Xerox-1939;18.97
1278;11;Xerox-1990;5.28
1280;11;Xerox-1959;6.68
1281;11;Xerox-1911;47.9
1287;11;Xerox-1907;12.28
1290;11;Xerox-1940;54.96
1295;11;Xerox-1900;4.28
1301;11;Xerox-1905;6.48
1307;11;Xerox-1921;7.99
1785;17;Xiaomi-Mi3;569.99
535;6;Newell-34;19.84
584;6;Newell-32;2.88
611;6;Newell-35;3.28
626;6;Newell-31;4.13
644;6;Newell-33;5.58
957;10;Avery-496;3.75
959;10;Avery-511;3.08
962;10;Avery-494;2.61
963;10;Avery-495;6.3
965;10;Avery-503;10.35
966;10;Avery-501;3.69
967;10;Avery-488;3.15
969;10;Avery-509;2.61
970;10;Avery-502;2.52
974;10;Avery-514;2.88
975;10;Avery-473;10.35
976;10;Avery-520;3.15
977;10;Avery-517;3.69
978;10;Avery-477;30.53
979;10;Avery-499;4.98
981;10;Avery-518;3.15
982;10;Avery-513;4.98
983;10;Avery-516;7.31
985;10;Avery-478;4.91
986;10;Avery-489;10.35
987;10;Avery-481;3.08
989;10;Avery-490;14.8
990;10;Avery-479;2.61
991;10;Avery-497;3.08
992;10;Avery-484;2.3
993;10;Avery-519;7.31
994;10;Avery-485;12.53
995;10;Avery-480;3.75
997;10;Avery-500;7.31
998;10;Avery-506;4.13
1000;10;Avery-474;2.88
1001;10;Avery-508;4.91
1003;10;Avery-475;14.8
1005;10;Avery-515;12.53
1006;10;Avery-498;2.89
1007;10;Avery-510;3.75
1008;10;Avery-487;3.69
1012;10;Avery-507;2.88
1014;10;Avery-486;7.31
1015;10;Avery-491;4.13
1016;10;Avery-482;2.89
1017;10;Avery-493;4.91
1018;10;Avery-492;2.88
1020;10;Avery-476;4.13
1021;10;Avery-505;14.8
1025;10;Avery-512;2.89
1026;10;Avery-483;4.98
1029;11;Xerox-224;6.48
1031;11;Xerox-205;6.48
1035;11;Xerox-199;4.28
1038;11;Xerox-191;19.98
1043;11;Xerox-198;4.98
1049;11;Xerox-213;6.48
1050;11;Xerox-229;6.48
1061;11;Xerox-189;104.85
1069;11;Xerox-201;6.48
1073;11;Xerox-200;6.48
1074;11;Xerox-208;6.48
1089;11;Xerox-210;6.48
1093;11;Xerox-206;6.48
1109;11;Xerox-215;6.48
1126;11;Xerox-230;6.48
1128;11;Xerox-232;6.48
1133;11;Xerox-203;6.48
1145;11;Xerox-220;6.48
1146;11;Xerox-193;5.98
1147;11;Xerox-195;6.68
1149;11;Xerox-207;6.48
1153;11;Xerox-202;6.48
1164;11;Xerox-214;6.48
1165;11;Xerox-194;55.48
1168;11;Xerox-225;6.48
1170;11;Xerox-223;6.48
1184;11;Xerox-192;6.48
1209;11;Xerox-227;6.48
1235;11;Xerox-211;6.48
1237;11;Xerox-204;6.48
1240;11;Xerox-226;6.48
1254;11;Xerox-209;6.48
1255;11;Xerox-197;30.98
1263;11;Xerox-218;6.48
1273;11;Xerox-216;6.48
1275;11;Xerox-188;11.34
1279;11;Xerox-219;6.48
1283;11;Xerox-231;6.48
1288;11;Xerox-222;6.48
1294;11;Xerox-221;6.48
1296;11;Xerox-212;6.48
1302;11;Xerox-228;6.48
1303;11;Xerox-217;6.48
1306;11;Xerox-190;4.98
1308;11;Xerox-196;5.78
958;10;Avery-48;6.3
961;10;Avery-52;3.69
999;10;Avery-51;6.3
1022;10;Avery-50;12.53
1023;10;Avery-49;2.88
1030;11;Xerox-20;6.48
1065;11;Xerox-22;6.48
1067;11;Xerox-19;30.98
1157;11;Xerox-21;5.18
1309;11;Xerox-23;6.48
1818;17;LG-Exalt;124.79
924;9;Staples;2.92
929;9;Staples;3.93
933;9;Staples;2.47
939;9;Staples;2.98
940;9;Staples;4.44
941;9;Staples;3.78
944;9;Staples;1.88
946;9;Staples;7.89
949;9;Staples;2.62
950;9;Staples;6.08
1002;10;Avery-5;2.88
1103;11;Xerox-2;28.35
1738;17;HTC-One;79.99
1764;17;LG-G3;195.99
1814;17;LG-G2;299.99
